0.552,1.187,-0.502,0.698,20.955,-0.363,0.0
-0.121,-1.334,0.183,2.092,18.816,-8.54,0.0
0.875,1.765,-0.588,1.45,21.578,3.377,0.0
0.113,-0.698,0.234,-0.787,19.722,-6.675,0.0
1.193,2.336,-0.67,2.929,21.865,7.425,0.0
0.306,-0.054,0.293,-3.307,20.328,-4.802,0.0
-1.304,-2.545,0.669,10.79,11.142,-18.246,0.0
0.392,0.529,0.134,-3.255,20.882,-3.897,0.0
-0.765,-1.797,0.72,3.681,15.436,-15.421,0.0
0.712,1.424,-0.254,-1.458,22.229,-0.626,0.0
-0.24,-0.571,0.701,-3.081,18.367,-11.658,0.0
1.447,2.363,-0.781,4.738,23.211,7.054,0.0
0.253,0.62,0.534,-6.499,20.698,-6.663,0.0
-0.933,-1.723,0.885,4.928,14.768,-17.012,0.0
0.679,1.565,0.063,-4.861,22.849,-2.483,0.0
-0.401,-0.393,1.067,-5.117,17.497,-14.512,0.0
1.632,2.34,-0.665,3.881,24.619,6.718,0.0
0.076,0.796,0.754,-8.175,20.18,-10.255,0.0
-1.358,-1.53,0.847,8.663,11.427,-19.846,0.0
0.645,1.59,0.338,-7.117,23.281,-5.145,0.0
-0.871,-0.349,1.225,-3.317,14.502,-19.747,0.0
1.766,2.024,-0.212,0.539,26.33,6.082,0.0
-0.193,0.776,1.252,-11.107,18.361,-14.668,0.0
-2.036,-1.415,0.787,14.253,3.761,-22.304,0.0
0.473,1.639,0.798,-11.248,22.488,-9.134,0.0
-1.531,-0.14,1.431,-2.036,7.76,-25.512,0.0
1.835,1.762,0.256,-2.276,27.648,4.228,0.0
-0.612,1.023,1.619,-13.76,14.253,-20.159,0.0
-2.644,-1.062,0.562,18.113,-6.074,-21.86,0.0
0.55,1.918,1.304,-16.94,22.301,-9.979,0.0
-2.046,0.511,1.645,-5.083,-0.762,-29.134,0.0
2.429,1.623,0.515,-1.499,28.87,9.06,0.0
-0.511,1.982,1.771,-21.808,12.01,-20.284,0.0
-2.707,-0.132,0.512,12.408,-9.971,-23.31,0.0
1.039,1.906,1.846,-19.903,24.712,-5.946,0.0
-2.288,0.887,1.574,-3.83,-5.348,-28.567,0.0
2.391,1.205,1.449,-7.926,29.864,8.601,0.0
1.173,-1.772,-2.276,26.832,-13.264,12.499,0.0
-2.953,-0.049,-0.563,15.206,-21.482,-13.482,0.0
-0.339,-1.937,-2.047,24.47,-15.326,9.214,0.0
2.577,-0.968,-0.657,21.275,9.488,12.538,0.0
-1.957,-0.979,-1.815,18.514,-22.042,-0.449,0.0
1.125,-1.677,-1.346,23.33,-2.92,7.649,0.0
